key,population,area_km,population_density,cluster
Brazil.regions.ES:Brejetuba,12404.0,354.404,34.999604970598526,7
Brazil.regions.ES:Cachoeiro de Itapemirim,208972.0,864.583,241.70264740343032,56
Brazil.regions.ES:Cariacica,381285.0,279.718,1363.104984305622,100
Brazil.regions.ES:Castelo,37534.0,663.515,56.56842723977604,122
Brazil.regions.ES:Colatina,122499.0,1398.219,87.61073909022835,73
Brazil.regions.ES:Domingos Martins,33850.0,1229.21,27.538012219230236,13
Brazil.regions.ES:Fundão,21509.0,286.854,74.9823952254457,49
Brazil.regions.ES:Guarapari,124859.0,589.825,211.6882126054338,158
Brazil.regions.ES:Guaçuí,30867.0,468.185,65.9290665014898,49
Brazil.regions.ES:Ibiraçu,12479.0,201.248,62.008069645412625,122
Brazil.regions.ES:Irupi,13377.0,184.807,72.38362183250635,49
Brazil.regions.ES:Itapemirim,34348.0,550.709,62.370507836261986,122
Brazil.regions.ES:Jerônimo Monteiro,12192.0,162.202,75.16553433373201,49
Brazil.regions.ES:João Neiva,16668.0,284.734,58.53884678331355,122
Brazil.regions.ES:Linhares,173555.0,3496.263,49.640144348408576,122
Brazil.regions.ES:Marechal Floriano,16694.0,285.495,58.47387870190371,122
Brazil.regions.ES:Nova Venécia,50110.0,1439.572,34.8089571066956,7
Brazil.regions.ES:Pedro Canário,26184.0,433.453,60.40793350144076,122
Brazil.regions.ES:Piúma,21711.0,74.046,293.20962644842393,62
Brazil.regions.ES:Presidente Kennedy,11574.0,594.897,19.455468761819272,13
Brazil.regions.ES:Rio Novo do Sul,11622.0,204.464,56.841302136317395,122
Brazil.regions.ES:Santa Leopoldina,12224.0,718.097,17.0227699043444,13
Brazil.regions.ES:Santa Maria de Jetibá,40431.0,735.239,54.99028207154408,122
Brazil.regions.ES:Santa Teresa,23590.0,683.219,34.52772829795424,7
Brazil.regions.ES:Serra,517510.0,547.631,944.9976352690041,6
Brazil.regions.ES:Sooretama,30070.0,587.036,51.223434337928175,122
Brazil.regions.ES:São Gabriel da Palha,37947.0,434.887,87.25714955839103,73
Brazil.regions.ES:São José do Calçado,10556.0,273.489,38.59753043084,7
Brazil.regions.ES:São Mateus,130611.0,2346.047,55.672797689048856,122
Brazil.regions.ES:São Roque do Canaã,12415.0,341.944,36.307114615258634,7
Brazil.regions.ES:Venda Nova do Imigrante,25277.0,185.909,135.96436966472845,53
Brazil.regions.ES:Viana,78239.0,312.279,250.5419832905831,12
Brazil.regions.ES:Vila Valério,14080.0,470.343,29.93560018964883,13
Brazil.regions.ES:Vila Velha,493838.0,210.225,2349.092638839339,51
Brazil.regions.ES:Vitória,362097.0,97.123,3728.231211968329,105
Brazil.regions.GO,7018354.0,340125.715,20.63458800814281,30
Brazil.regions.GO:Aloândia,1995.0,102.16,19.52819107282694,13
Brazil.regions.GO:Anhanguera,1149.0,56.95,20.175592625109743,13
Brazil.regions.GO:Anápolis,386923.0,933.156,414.6391385791872,24
Brazil.regions.GO:Aparecida de Goiânia,578179.0,278.539,2075.755998262362,46
Brazil.regions.GO:Aragoiânia,10308.0,218.661,47.14146555627204,7
Brazil.regions.GO:Barro Alto,11167.0,1093.248,10.214516742770167,66
Brazil.regions.GO:Bela Vista de Goiás,29975.0,1275.849,23.494159575310245,13
Brazil.regions.GO:Bom Jesus de Goiás,25216.0,1405.028,17.946973298752766,13
Brazil.regions.GO:Caldas Novas,91162.0,1608.439,56.67731259935876,122
Brazil.regions.GO:Campestre de Goiás,3630.0,273.815,13.25712616182459,66
Brazil.regions.GO:Campinorte,12626.0,1067.193,11.831037122619808,66
Brazil.regions.GO:Carmo do Rio Verde,10082.0,418.544,24.088267900149088,13
Brazil.regions.GO:Catalão,108823.0,3821.463,28.47679017172219,13
Brazil.regions.GO:Ceres,22191.0,214.322,103.540467147563,21
Brazil.regions.GO:Cidade Ocidental,71376.0,390.959,182.56645837543067,14
Brazil.regions.GO:Faina,6627.0,1945.658,3.4060456668129757,66
Brazil.regions.GO:Formosa,121617.0,5813.637,20.919262760987657,13
Brazil.regions.GO:Goiandira,5600.0,564.686,9.917015828265619,66
Brazil.regions.GO:Goianira,44289.0,212.552,208.36783469456887,158
Brazil.regions.GO:Goianésia,70084.0,1547.274,45.295144880609385,7
Brazil.regions.GO:Goiatuba,34095.0,2470.347,13.801704780745377,66
Brazil.regions.GO:Goiânia,1516113.0,728.841,2080.1697489575918,46
Brazil.regions.GO:Guapó,14209.0,517.255,27.470009956404482,13
Brazil.regions.GO:Hidrolândia,21706.0,953.729,22.759085652213574,13
Brazil.regions.GO:Inhumas,52866.0,615.278,85.92213601006374,73
Brazil.regions.GO:Itaguaru,5237.0,239.677,21.850240114821197,13
Brazil.regions.GO:Itumbiara,104742.0,2464.51,42.5001318720557,7
Brazil.regions.GO:Jaraguá,50511.0,1849.552,27.309856657179687,13
Brazil.regions.GO:Jataí,100882.0,7174.225,14.061727921831277,81
Brazil.regions.GO:Luziânia,208299.0,3961.1,52.586150311782085,122
Brazil.regions.GO:Mineiros,66801.0,9038.775,7.390492627596107,81
Brazil.regions.GO:Montividiu,13396.0,1869.728,7.164678498690718,66
Brazil.regions.GO:Morrinhos,46136.0,2846.199,16.209688781423928,13
Brazil.regions.GO:Nerópolis,29850.0,204.217,146.16804673460092,53
Brazil.regions.GO:Nova Glória,8164.0,412.953,19.769804311870843,13
Brazil.regions.GO:Nova Veneza,9853.0,123.377,79.8609141087885,49
Brazil.regions.GO:Novo Gama,115711.0,194.586,594.6522360293135,40
Brazil.regions.GO:Paranaiguara,10057.0,1153.623,8.717752680034986,66
Brazil.regions.GO:Paraúna,10988.0,3779.385,2.9073513283245815,66
Brazil.regions.GO:Pirenópolis,24908.0,2205.01,11.29609389526578,66
Brazil.regions.GO:Pires do Rio,31458.0,1073.36,29.30796750391295,13
Brazil.regions.GO:Planaltina,89918.0,2550.524,35.25471628575148,7
Brazil.regions.GO:Professor Jamil,3223.0,349.419,9.223883074475058,66
Brazil.regions.GO:Rialma,10918.0,268.466,40.66809204890004,7
Brazil.regions.GO:Rio Verde,235647.0,8386.827,28.097276836639175,7
Brazil.regions.GO:Santa Helena de Goiás,38648.0,1141.389,33.86049804229759,7
Brazil.regions.GO:Santo Antônio do Descoberto,74744.0,945.65,79.03981388462962,49
Brazil.regions.GO:Senador Canedo,115371.0,248.291,464.66041862169794,69
Brazil.regions.GO:Silvânia,20695.0,2349.384,8.808691980536175,66
Brazil.regions.GO:São Luís de Montes Belos,33817.0,825.999,40.94072753114713,7
Brazil.regions.GO:Trindade,127599.0,710.328,179.633915599554,14
Brazil.regions.GO:Uruaçu,40532.0,2141.822,18.9240749231262,13
Brazil.regions.GO:Valparaíso de Goiás,168468.0,60.95,2764.036095159967,142
Brazil.regions.GO:Vianópolis,13863.0,954.284,14.52712190500941,66
Brazil.regions.GO:Águas Lindas de Goiás,212440.0,192.392,1104.203917002786,20
Brazil.regions.MA,7075181.0,329642.17,21.463215704471306,30
Brazil.regions.MA:Alcântara,22097.0,1168.246,18.914680640892414,13
Brazil.regions.MA:Altamira do Maranhão,8128.0,524.373,15.50041668812086,66
Brazil.regions.MA:Alto Alegre do Pindaré,31919.0,1876.032,17.014102104868147,13
Brazil.regions.MA:Anajatuba,26803.0,942.568,28.436144660120014,13
Brazil.regions.MA:Arari,29848.0,1100.275,27.127763513667034,13
Brazil.regions.MA:Açailândia,112445.0,5806.439,19.36556984409894,13
Brazil.regions.MA:Bacabal,104949.0,1683.073,62.355584101224366,122
Brazil.regions.MA:Bacabeira,17055.0,542.962,31.411037973191494,13
Brazil.regions.MA:Balsas,94887.0,13141.757,7.220267426950597,81
Brazil.regions.MA:Barreirinhas,62528.0,3047.05,20.5208316240298,13
Brazil.regions.MA:Cachoeira Grande,9431.0,864.808,10.905310774183402,66
Brazil.regions.MA:Cajapió,11177.0,545.244,20.49907931128082,13
Brazil.regions.MA:Cantanhede,21995.0,773.01,28.453706937814516,13
Brazil.regions.MA:Caxias,164880.0,5196.769,31.727406009387753,7
Brazil.regions.MA:Chapadinha,79675.0,3247.385,24.53512595519164,13
Brazil.regions.MA:Codó,122859.0,4361.344,28.169986132715053,13
Brazil.regions.MA:Colinas,41178.0,1980.551,20.791183867519695,13
Brazil.regions.MA:Cururupu,32695.0,1256.884,26.01274262382209,13
Brazil.regions.MA:Davinópolis,12908.0,335.767,38.443325282115275,7
Brazil.regions.MA:Dom Pedro,23350.0,358.493,65.13376830230995,49
Brazil.regions.MA:Governador Edison Lobão,18296.0,615.86,29.70805053096483,13
Brazil.regions.MA:Governador Nunes Freire,25577.0,1037.13,24.661325002651544,13
Brazil.regions.MA:Icatu,27113.0,1124.73,24.106229939629955,13
Brazil.regions.MA:Imperatriz,258682.0,1368.988,188.95855916925495,14
Brazil.regions.MA:Itapecuru Mirim,68203.0,1478.562,46.127926999341256,7
Brazil.regions.MA:Junco do Maranhão,3432.0,564.543,6.079253484676986,66
Brazil.regions.MA:Lago da Pedra,50266.0,1240.444,40.52258707366072,7
Brazil.regions.MA:Mata Roma,16829.0,548.548,30.67917483975878,13
Brazil.regions.MA:Matinha,23370.0,410.632,56.912271815153225,122
Brazil.regions.MA:Milagres do Maranhão,8464.0,634.384,13.342076723246487,66
Brazil.regions.MA:Miranda do Norte,28381.0,341.107,83.20263143236579,73
Brazil.regions.MA:Mirinzal,14962.0,687.748,21.755061446925325,13
Brazil.regions.MA:Monção,33434.0,1239.912,26.964816857970565,13
Brazil.regions.MA:Morros,19433.0,1712.711,11.346339224772889,66
Brazil.regions.MA:Paço do Lumiar,122197.0,126.803,963.6759382664449,6
Brazil.regions.MA:Pedreiras,39229.0,261.723,149.88747645411368,53
Brazil.regions.MA:Presidente Dutra,47804.0,771.574,61.95646820654921,122
Brazil.regions.MA:Presidente Juscelino,12734.0,355.893,35.78041714785062,7
Brazil.regions.MA:Raposa,30761.0,79.823,385.36512032872736,24
Brazil.regions.MA:Rosário,42740.0,647.998,65.95699369442498,49
Brazil.regions.MA:Santa Inês,89044.0,786.689,113.18831202673483,21
Brazil.regions.MA:Santa Rita,37855.0,756.797,50.020018578297744,122
Brazil.regions.MA:São Benedito do Rio Preto,18663.0,931.485,20.03574936794473,13
Brazil.regions.MA:São Francisco do Brejão,11798.0,745.606,15.823370520087016,66
Brazil.regions.MA:São José de Ribamar,177687.0,180.233,985.8738410834864,6
Brazil.regions.MA:São João Batista,20665.0,649.956,31.794459932672364,13
Brazil.regions.MA:São João dos Patos,25929.0,1482.661,17.48815137108213,13
Brazil.regions.MA:São Luís,1101884.0,582.974,1890.1083067169375,35
Brazil.regions.MA:Timon,169107.0,1764.612,95.83239828358869,73
Brazil.regions.MA:Trizidela do Vale,21998.0,292.036,75.32632963059349,49
Brazil.regions.MA:Tuntum,41832.0,3369.12,12.416298618036757,66
Brazil.regions.MA:Urbano Santos,33122.0,1705.914,19.41598462759553,13
Brazil.regions.MA:Vargem Grande,56510.0,1958.703,28.850724178193428,13
Brazil.regions.MA:Viana,52441.0,1166.745,44.94641074099311,7
Brazil.regions.MA:Vitorino Freire,31523.0,1193.385,26.414778131114435,13
Brazil.regions.MA:Vitória do Mearim,32764.0,716.719,45.713871126620056,7
Brazil.regions.MA:Zé Doca,51714.0,2140.109,24.164189767904347,13
Brazil.regions.MG,21168791.0,586521.121,36.09212054274853,136
Brazil.regions.MG:Abaeté,23237.0,1817.067,12.78819107936031,66
Brazil.regions.MG:Alfenas,79996.0,850.446,94.06358545986458,73
Brazil.regions.MG:Almenara,41896.0,2294.426,18.25990465589215,13
Brazil.regions.MG:Alpercata,7424.0,166.972,44.462544618259344,7
Brazil.regions.MG:Além Paraíba,35362.0,510.25,69.3032827045566,49
Brazil.regions.MG:Araguari,117267.0,2729.508,42.962687781094616,7
Brazil.regions.MG:Araxá,106229.0,1164.062,91.25716671448772,73
Brazil.regions.MG:Arceburgo,10772.0,162.875,66.13660782808903,49
Brazil.regions.MG:Arcos,40092.0,509.873,78.63134545269116,49
Brazil.regions.MG:Barbacena,137313.0,759.186,180.86871991843896,14
Brazil.regions.MG:Belmiro Braga,3429.0,393.086,8.723281928127687,66
Brazil.regions.MG:Belo Horizonte,2512070.0,331.401,7580.1521419669825,0
Brazil.regions.MG:Belo Oriente,26700.0,334.909,79.72314867620757,49
Brazil.regions.MG:Belo Vale,7715.0,365.923,21.083670608297375,13
Brazil.regions.MG:Betim,439340.0,343.856,1277.6860080964125,15
Brazil.regions.MG:Bicas,14494.0,140.082,103.46796876115418,21
Brazil.regions.MG:Boa Esperança,40127.0,860.669,46.62303394220078,7
Brazil.regions.MG:Bom Despacho,50605.0,1213.546,41.700108607337505,7
Brazil.regions.MG:Bonfim,6868.0,301.865,22.751892402232784,13
Brazil.regions.MG:Borda da Mata,19412.0,301.108,64.46856277481834,49
Brazil.regions.MG:Botelhos,14971.0,334.089,44.811412527799476,7
Brazil.regions.MG:Brasília de Minas,32347.0,1399.484,23.113518982710772,13
Brazil.regions.MG:Caeté,44718.0,542.531,82.4247830999519,73
Brazil.regions.MG:Camanducaia,21770.0,528.688,41.17740519928578,7
Brazil.regions.MG:Cambuquira,12814.0,246.38,52.009091647049274,122
Brazil.regions.MG:Cambuí,29551.0,244.567,120.82987484002338,43
Brazil.regions.MG:Campo Belo,54029.0,528.225,102.28406455582375,21
Brazil.regions.MG:Campos Altos,15461.0,710.645,21.7562918194035,13
Brazil.regions.MG:Campos Gerais,28774.0,769.504,37.39291803551379,7
Brazil.regions.MG:Capitólio,8632.0,521.802,16.542673274537083,13
Brazil.regions.MG:Carangola,33000.0,353.404,93.37755090491336,73
Brazil.regions.MG:Carlos Chagas,18837.0,3202.984,5.881078394397225,66
Brazil.regions.MG:Carmo da Cachoeira,12170.0,506.333,24.035565527034578,13
Brazil.regions.MG:Carmo do Cajuru,22478.0,455.808,49.31462370120752,7
Brazil.regions.MG:Cataguases,75123.0,491.767,152.7613686969642,53
Brazil.regions.MG:Centralina,10350.0,327.191,31.632899437942978,13
Brazil.regions.MG:Conceição das Alagoas,27893.0,1340.25,20.81178884536467,13
Brazil.regions.MG:Conselheiro Lafaiete,128589.0,370.246,347.3069256656385,23
Brazil.regions.MG:Contagem,663855.0,195.045,3403.5991694224413,80
Brazil.regions.MG:Coromandel,27974.0,3313.116,8.44341097625317,66
Brazil.regions.MG:Coronel Fabriciano,109855.0,221.252,496.51528573753,69
Brazil.regions.MG:Curvelo,80129.0,3296.2,24.309507918208848,13
Brazil.regions.MG:Divinésia,3417.0,116.97,29.212618620159017,13
Brazil.regions.MG:Divinópolis,238230.0,708.115,336.4284049907148,23
Brazil.regions.MG:Esmeraldas,70552.0,909.679,77.55702835835498,49
Brazil.regions.MG:Espera Feliz,24951.0,317.638,78.55168462211701,49
Brazil.regions.MG:Espinosa,31617.0,1868.97,16.916804443088974,13
Brazil.regions.MG:Espírito Santo do Dourado,4692.0,263.879,17.780876841279525,13
Brazil.regions.MG:Estiva,11354.0,243.872,46.557210339850414,7
Brazil.regions.MG:Extrema,36225.0,244.575,148.11407543698252,53
Brazil.regions.MG:Ferros,9820.0,1088.791,9.019178152648212,66
Brazil.regions.MG:Formiga,67683.0,1501.915,45.06446769624113,7
Brazil.regions.MG:Frutal,59496.0,2426.965,24.51456860729347,13
Brazil.regions.MG:Goianá,3966.0,152.039,26.085412295529437,13
Brazil.regions.MG:Governador Valadares,279885.0,2342.325,119.4902500720438,43
Brazil.regions.MG:Guaranésia,19021.0,294.828,64.51558196643467,49
Brazil.regions.MG:Guaxupé,51917.0,286.398,181.2757072325924,14
Brazil.regions.MG:Guimarânia,8039.0,366.833,21.914604193188726,13
Brazil.regions.MG:Ibirité,180204.0,72.573,2483.0722169401847,27
Brazil.regions.MG:Ipaba,18607.0,113.246,164.30602405382973,85
Brazil.regions.MG:Ipatinga,263410.0,164.884,1597.5473666335122,61
Brazil.regions.MG:Ipiaçu,4221.0,466.02,9.057551178061027,66
Brazil.regions.MG:Ipuiúna,10079.0,298.195,33.80003018159258,7
Brazil.regions.MG:Itabira,120060.0,1253.704,95.76423142942832,73
Brazil.regions.MG:Itaguara,13358.0,410.468,32.54334077199684,7
Brazil.regions.MG:Itajubá,96869.0,294.835,328.55325860226907,23
Brazil.regions.MG:Itanhandu,15331.0,143.363,106.93833136862371,21
Brazil.regions.MG:Itaobim,21062.0,679.024,31.018049435660597,13
Brazil.regions.MG:Itapecerica,21762.0,1040.519,20.914562828742195,13
Brazil.regions.MG:Itapeva,9783.0,177.347,55.16304194601543,122
Brazil.regions.MG:Itaúna,93214.0,495.769,188.01901692118707,14
Brazil.regions.MG:Ituiutaba,104671.0,2598.046,40.28835517154046,7
Brazil.regions.MG:Jaboticatubas,20143.0,1114.972,18.065924525458936,13
Brazil.regions.MG:Janaúba,71648.0,2181.319,32.846181599298404,7
Brazil.regions.MG:Jeceaba,4912.0,236.25,20.79153439153439,13
Brazil.regions.MG:João Monlevade,79910.0,99.158,805.8855563847596,41
Brazil.regions.MG:Juiz de Fora,568873.0,1435.749,396.22036999503393,24
Brazil.regions.MG:Lagoa Dourada,13009.0,476.693,27.290100756671485,13
Brazil.regions.MG:Lagoa Santa,64527.0,229.409,281.27492818503197,12
Brazil.regions.MG:Lagoa da Prata,52165.0,439.984,118.56112949561803,43
Brazil.regions.MG:Lavras,103773.0,564.744,183.75228422081508,14
Brazil.regions.MG:Leopoldina,52587.0,943.077,55.76108843710535,122
Brazil.regions.MG:Machado,42133.0,585.958,71.90447096890904,49
Brazil.regions.MG:Manhuaçu,90229.0,628.318,143.6040348995254,53
Brazil.regions.MG:Mariana,60724.0,1194.208,50.84876336450601,122
Brazil.regions.MG:Maripá de Minas,2973.0,77.338,38.4416457627557,7
Brazil.regions.MG:Marliéria,4039.0,545.813,7.399970319505032,66
Brazil.regions.MG:Martinho Campos,13388.0,1058.418,12.649066814812297,66
Brazil.regions.MG:Matias Barbosa,14468.0,157.066,92.11414309907937,73
Brazil.regions.MG:Matozinhos,37820.0,252.28,149.91279530680197,53
Brazil.regions.MG:Monte Azul,20854.0,1001.296,20.8270081973762,13
Brazil.regions.MG:Monte Carmelo,47809.0,1343.035,35.597732002516686,7
Brazil.regions.MG:Montes Claros,409341.0,3568.941,114.69536761745292,43
Brazil.regions.MG:Morro da Garça,2462.0,414.772,5.935791229880513,66
Brazil.regions.MG:Munhoz,6029.0,191.564,31.472510492576895,13
Brazil.regions.MG:Muriaé,108763.0,841.693,129.21932343502917,53
Brazil.regions.MG:Muzambinho,20569.0,409.948,50.17465629787193,122
Brazil.regions.MG:Mário Campos,15416.0,35.196,438.00431867257646,77
Brazil.regions.MG:Nanuque,40750.0,1518.166,26.8415970322086,13
Brazil.regions.MG:Nazareno,8608.0,341.453,25.209911759451522,13
Brazil.regions.MG:Nova Lima,94889.0,429.004,221.1844178609057,56
Brazil.regions.MG:Nova Serrana,102693.0,282.472,363.5510776289332,23
Brazil.regions.MG:Novo Cruzeiro,31331.0,1702.981,18.3977390235123,13
Brazil.regions.MG:Ouro Fino,33639.0,533.714,63.02813866602712,122
Brazil.regions.MG:Paracatu,93158.0,8229.587,11.31988762011994,81
Brazil.regions.MG:Paraisópolis,21083.0,331.238,63.6490982314831,49
Brazil.regions.MG:Pará de Minas,93969.0,551.247,170.466233829844,85
Brazil.regions.MG:Passos,114679.0,1338.07,85.70478375570785,73
Brazil.regions.MG:Patos de Minas,152488.0,3190.187,47.79907886277513,122
Brazil.regions.MG:Patrocínio,90757.0,2874.344,31.57485673252749,13
Brazil.regions.MG:Perdões,21390.0,270.657,79.02991609306244,49
Brazil.regions.MG:Piedade dos Gerais,4982.0,259.638,19.18825441576349,13
Brazil.regions.MG:Pirapetinga,10752.0,190.681,56.38736948096559,122
Brazil.regions.MG:Pirapora,56428.0,549.514,102.68710169349643,21
Brazil.regions.MG:Piumhi,34691.0,902.468,38.4401441380747,7
Brazil.regions.MG:Porto Firme,11279.0,284.777,39.60642888997356,7
Brazil.regions.MG:Pouso Alegre,150737.0,542.797,277.7041877534327,12
Brazil.regions.MG:Poços de Caldas,167397.0,546.958,306.0509216429781,62
Brazil.regions.MG:Presidente Juscelino,3641.0,695.882,5.232208908981695,66
Brazil.regions.MG:Ribeirão das Neves,334858.0,155.454,2154.0648680638647,48
Brazil.regions.MG:Sabará,136344.0,302.419,450.84468899110175,77
Brazil.regions.MG:Santa Luzia,219134.0,235.076,932.1836342289303,6
Brazil.regions.MG:Santa Maria de Itabira,10847.0,597.441,18.155767682499192,13
Brazil.regions.MG:Santana do Paraíso,34663.0,276.067,125.56009954105343,43
Brazil.regions.MG:Santo Antônio do Monte,28243.0,1125.78,25.087494892430136,13
Brazil.regions.MG:Santos Dumont,46487.0,637.373,72.93531417239198,49
Brazil.regions.MG:Sarzedo,32752.0,62.134,527.1188077381144,84
Brazil.regions.MG:Senador Amaral,5356.0,151.097,35.44742781127355,7
Brazil.regions.MG:Senhora do Porto,3523.0,381.328,9.23876557714094,66
Brazil.regions.MG:Serra do Salitre,11582.0,1295.272,8.941751230629551,66
Brazil.regions.MG:Sete Lagoas,239639.0,536.644,446.5511586824785,77
Brazil.regions.MG:Sobrália,5553.0,206.787,26.85371904423392,13
Brazil.regions.MG:São Brás do Suaçuí,3738.0,110.019,33.97594960870395,7
Brazil.regions.MG:São Francisco,56323.0,3308.1,17.025785193917958,13
Brazil.regions.MG:São Geraldo da Piedade,3962.0,152.336,26.008297447747083,13
Brazil.regions.MG:São Gotardo,35469.0,866.087,40.953160594720856,7
Brazil.regions.MG:São José da Lapa,23766.0,47.93,495.8481118297517,69
Brazil.regions.MG:São João Nepomuceno,26361.0,407.427,64.70116118961188,49
Brazil.regions.MG:São João del Rei,90082.0,1452.002,62.03985944922941,122
Brazil.regions.MG:São Lourenço,45851.0,58.019,790.2755993726194,41
Brazil.regions.MG:São Sebastião do Paraíso,70956.0,814.925,87.0705893180354,73
Brazil.regions.MG:São Tomás de Aquino,7021.0,277.928,25.261938343743704,13
Brazil.regions.MG:Teófilo Otoni,140592.0,3242.27,43.362212277200854,7
Brazil.regions.MG:Timóteo,89842.0,144.381,622.2563910763881,124
Brazil.regions.MG:Toledo,6258.0,136.776,45.7536409896473,7
Brazil.regions.MG:Três Marias,32356.0,2678.253,12.081009523745516,66
Brazil.regions.MG:Três Pontas,56746.0,689.794,82.2651400273125,73
Brazil.regions.MG:Tupaciguara,25327.0,1823.96,13.885721178096011,66
Brazil.regions.MG:Uberaba,333783.0,4523.957,73.78120525902435,49
Brazil.regions.MG:Uberlândia,691305.0,4115.206,167.98794519642516,85
Brazil.regions.MG:Ubá,115552.0,407.452,283.5965954271914,12
Brazil.regions.MG:Unaí,84378.0,8448.082,9.987829190104925,81
Brazil.regions.MG:Varginha,135558.0,395.396,342.8411010733543,23
Brazil.regions.MG:Varzelândia,19320.0,814.994,23.705695992853933,13
Brazil.regions.MG:Vazante,20590.0,1913.396,10.760971591871208,66
Brazil.regions.MG:Vespasiano,127601.0,71.08,1795.1744513224537,19
Brazil.regions.MG:Viçosa,78846.0,299.418,263.33086187203173,12
Brazil.regions.MS,2778986.0,357145.535,7.781102457293776,18
Brazil.regions.MS:Alcinópolis,5343.0,4399.681,1.2144062262695865,66
Brazil.regions.MS:Bataguassu,23024.0,2417.599,9.523498313822929,66
Brazil.regions.MS:Batayporã,11329.0,1828.024,6.1974022222902985,66
Brazil.regions.MS:Campo Grande,895982.0,8092.951,110.71140798949604,43
Brazil.regions.MS:Chapadão do Sul,25218.0,3249.542,7.760478245857416,66
Brazil.regions.MS:Corumbá,111435.0,64721.719,1.7217558761070608,58
Brazil.regions.MS:Coxim,33543.0,6409.224,5.233550894772908,66
Brazil.regions.MS:Dourados,222949.0,4086.237,54.56095669438655,122
Brazil.regions.MS:Ladário,23331.0,340.765,68.46653852361598,49
Brazil.regions.MS:Miranda,28013.0,5475.367,5.116186732323148,66
Brazil.regions.MS:Mundo Novo,18366.0,477.78,38.440286324249655,7
Brazil.regions.MS:Naviraí,54878.0,3193.552,17.18400076153449,13
Brazil.regions.MS:Nova Andradina,54374.0,4776.002,11.384836103502469,66
Brazil.regions.MS:Paranaíba,42148.0,5402.652,7.80135385362596,66
Brazil.regions.MS:Paraíso das Águas,5555.0,5061.433,1.097515268897168,66
Brazil.regions.MS:Ponta Porã,92526.0,5330.448,17.35801568648639,13
Brazil.regions.MS:Rio Verde de Mato Grosso,19746.0,8154.522,2.421478536694119,81
Brazil.regions.MS:Selvíria,6529.0,3258.325,2.0037902910237624,66
Brazil.regions.MS:Sidrolândia,57665.0,5286.405,10.908169162218938,66
Brazil.regions.MS:Sonora,19274.0,4075.423,4.729325029573618,66
Brazil.regions.MS:Três Lagoas,121388.0,10206.949,11.892682132535393,81
Brazil.regions.MT,3484466.0,903206.997,3.8578819822849537,152
Brazil.regions.MT:Alta Floresta,51782.0,8953.191,5.783636247679738,81
Brazil.regions.MT:Aripuanã,22354.0,25107.968,0.8903149788943494,36
Brazil.regions.MT:Barra do Garças,61012.0,9079.291,6.719907975193218,81
Brazil.regions.MT:Campo Novo do Parecis,35360.0,9434.572,3.74791776457904,81
Brazil.regions.MT:Canarana,21579.0,10882.379,1.9829303868207493,81
Brazil.regions.MT:Chapada dos Guimarães,19752.0,6450.543,3.0620677980132838,81
Brazil.regions.MT:Confresa,30933.0,5801.945,5.33148797515316,66
Brazil.regions.MT:Conquista D'Oeste,4038.0,2684.256,1.5043274560995674,66
Brazil.regions.MT:Cuiabá,612547.0,3266.538,187.52177381680545,14
Brazil.regions.MT:Cáceres,94376.0,24593.123,3.8374955470275167,36
Brazil.regions.MT:Ipiranga do Norte,7667.0,3466.697,2.2116152637510575,66
Brazil.regions.MT:Jaciara,27776.0,2396.589,11.589805344178748,66
Brazil.regions.MT:Lambari D'Oeste,6121.0,1765.077,3.467837380465555,66
Brazil.regions.MT:Lucas do Rio Verde,65534.0,3675.221,17.831308647833694,13
Brazil.regions.MT:Mirassol d'Oeste,27739.0,1080.144,25.680835147906205,13
Brazil.regions.MT:Nova Monte Verde,9178.0,5150.562,1.7819414658050907,66
Brazil.regions.MT:Nova Mutum,45378.0,9532.064,4.760563924035759,81
Brazil.regions.MT:Pontal do Araguaia,6711.0,2736.619,2.4522960631348387,66
Brazil.regions.MT:Pontes e Lacerda,45436.0,8567.455,5.303325199840559,81
Brazil.regions.MT:Primavera do Leste,62019.0,5482.065,11.313072719860127,66
Brazil.regions.MT:Querência,17479.0,17786.195,0.9827284587850297,36
Brazil.regions.MT:Rio Branco,5156.0,561.641,9.180241470975233,66
Brazil.regions.MT:Rondonópolis,232491.0,4686.622,49.60737179145235,122
Brazil.regions.MT:Sinop,142996.0,3941.958,36.27537381169459,7
Brazil.regions.MT:São José dos Quatro Marcos,18906.0,1287.884,14.679893530783827,66
Brazil.regions.MT:Tangará da Serra,103750.0,11601.104,8.94311437945906,81
Brazil.regions.MT:União do Sul,3525.0,4581.91,0.7693298209698576,66
Brazil.regions.MT:Vila Bela da Santíssima Trindade,16128.0,13420.436,1.2017493321379424,81
Brazil.regions.MT:Várzea Grande,284971.0,942.568,302.334685667241,62
Brazil.regions.PA,8602865.0,1245759.305,6.905720041962681,104
Brazil.regions.PA:Abaetetuba,157698.0,1610.651,97.90947883805988,21
Brazil.regions.PA:Acará,55591.0,4343.55,12.798517341805665,66
Brazil.regions.PA:Afuá,39218.0,8338.438,4.703278959440605,81
Brazil.regions.PA:Alenquer,56789.0,23645.452,2.4016880709237447,36
Brazil.regions.PA:Almeirim,34109.0,72954.798,0.4675360762427168,58
Brazil.regions.PA:Altamira,114594.0,159533.328,0.7183075877411647,10
Brazil.regions.PA:Anajás,29277.0,6913.64,4.234672328903443,81
Brazil.regions.PA:Ananindeua,530598.0,190.451,2786.0079495513282,142
