region,similarity,distance,days,score
Brazil.regions.SP:Cedral,0.9999970328394219,1.04,25,0.9999970328394218
Brazil.regions.PR:Contenda,0.9999970328394219,1.04,25,0.9999970328394218
Brazil.regions.RS:Camaquã,0.9999970328394219,1.04,25,0.9999970328394218
Brazil.regions.RS:Charqueadas,0.9999970328394219,1.04,25,0.9999970328394218
Brazil.regions.BA:Campo Formoso,0.9999970328394219,1.04,25,0.9999970328394218
Brazil.regions.MT:União do Sul,0.9999970328394219,1.04,25,0.9999970328394218
Brazil.regions.SP:Duartina,0.9999970328394219,1.04,25,0.9999970328394218
Brazil.regions.BA:Cansanção,0.9999970328394219,1.04,25,0.9999970328394218
Brazil.regions.PR:Chopinzinho,0.9999970328394219,1.04,25,0.9999970328394218
Brazil.regions.MG:Ipuiúna,0.9999970328394219,1.04,25,0.9999970328394218
Brazil.regions.BA:Conceição do Jacuípe,0.9999970328394219,1.04,25,0.9999970328394218
Brazil.regions.BA:Conde,0.9999970328394219,1.04,25,0.9999970328394218
Brazil.regions.SP:Bilac,0.9999970328394219,1.04,25,0.9999970328394218
Brazil.regions.SP:Estiva Gerbi,0.9999970328394219,1.04,25,0.9999970328394218
Brazil.regions.RS:Dom Pedrito,0.9999970328394219,1.04,25,0.9999970328394218
Brazil.regions.BA:Aurelino Leal,0.9999970328394219,1.04,25,0.9999970328394218
Brazil.regions.RS:Eldorado do Sul,0.9999970328394219,1.04,25,0.9999970328394218
Brazil.regions.BA:Canarana,0.9999970328394219,1.04,25,0.9999970328394218
Brazil.regions.SC:Vidal Ramos,0.9999970328394219,1.04,25,0.9999970328394218
Brazil.regions.BA:Itarantim,0.9999970328394219,1.04,25,0.9999970328394218
Brazil.regions.RS:Santiago,0.9999970328394219,1.04,25,0.9999970328394218
Brazil.regions.MG:Carlos Chagas,0.9999970328394219,1.04,25,0.9999970328394218
Brazil.regions.RS:São Gabriel,0.9999970328394219,1.04,25,0.9999970328394218
Brazil.regions.CE:Fortim,0.9999970328394219,1.04,25,0.9999970328394218
