region,similarity,distance,days,score
Brazil.regions.RS:Carlos Barbosa,0.9999731243724554,9.42,50,0.9999731243724554
Brazil.regions.MG:Coronel Fabriciano,0.9999730102508948,9.46,50,0.9999730102508948
Brazil.regions.RS:Estância Velha,0.9999730102508948,9.46,50,0.9999730102508948
Brazil.regions.RS:Ivoti,0.999972896129334,9.5,50,0.999972896129334
Brazil.regions.RS:Sapiranga,0.9999727820077734,9.54,50,0.9999727820077734
Brazil.regions.SP:Iracemápolis,0.9999726108254323,9.6,50,0.9999726108254323
Brazil.regions.PR:Umuarama,0.9999724967038717,9.64,50,0.9999724967038717
Brazil.regions.SE:Nossa Senhora da Glória,0.9999723825823109,9.68,50,0.9999723825823109
Brazil.regions.RS:Campo Bom,0.9999722113999698,9.74,50,0.9999722113999698
Brazil.regions.SP:Jaguariúna,0.9999722113999698,9.74,50,0.9999722113999698
Brazil.regions.RS:Cruzeiro do Sul,0.9999716978529467,9.92,50,0.9999716978529467
Brazil.regions.PE:Belo Jardim,0.9999715837313861,9.96,50,0.9999715837313861
Brazil.regions.RJ:Miguel Pereira,0.9999713554882647,10.04,50,0.9999713554882647
Brazil.regions.RS:Estrela,0.9999712984274843,10.06,50,0.9999712984274843
Brazil.regions.SC:Balneário Arroio do Silva,0.9999711272451433,10.12,50,0.9999711272451433
Brazil.regions.RS:Bagé,0.9999703854549987,10.38,50,0.9999703854549987
Brazil.regions.RS:Osório,0.9999703283942183,10.4,50,0.9999703283942183
Brazil.regions.RS:Dois Irmãos,0.9999703283942183,10.4,50,0.9999703283942183
