region,similarity,distance,days,score
Brazil.regions.BA:Ubaitaba,0.9999982168506141,0.625,8,0.9999982168506141
Brazil.regions.CE:Aurora,0.9999982168506141,0.625,8,0.9999982168506141
Brazil.regions.RN:Cerro Corá,0.9999982168506141,0.625,8,0.9999982168506141
Brazil.regions.SP:Guará,0.9999982168506141,0.625,8,0.9999982168506141
Brazil.regions.SP:Itatiba,0.9999982168506141,0.625,8,0.9999982168506141
Brazil.regions.CE:Capistrano,0.9999982168506141,0.625,8,0.9999982168506141
Brazil.regions.CE:Farias Brito,0.9999982168506141,0.625,8,0.9999982168506141
Brazil.regions.PA:Canaã dos Carajás,0.9999982168506141,0.625,8,0.9999982168506141
Brazil.regions.SP:Juquitiba,0.9999982168506141,0.625,8,0.9999982168506141
Brazil.regions.RJ:Miguel Pereira,0.9999982168506141,0.625,8,0.9999982168506141
Brazil.regions.CE:Ibaretama,0.9999982168506141,0.625,8,0.9999982168506141
Brazil.regions.RJ:Arraial do Cabo,0.9999982168506141,0.625,8,0.9999982168506141
Brazil.regions.RN:Taboleiro Grande,0.9999982168506141,0.625,8,0.9999982168506141
Brazil.regions.RN:Taipu,0.9999982168506141,0.625,8,0.9999982168506141
Brazil.regions.RO:Campo Novo de Rondônia,0.9999982168506141,0.625,8,0.9999982168506141
Brazil.regions.RO:Cujubim,0.9999982168506141,0.625,8,0.9999982168506141
Brazil.regions.CE:Miraíma,0.9999982168506141,0.625,8,0.9999982168506141
Brazil.regions.PI:Bom Princípio do Piauí,0.9999982168506141,0.625,8,0.9999982168506141
Brazil.regions.PR:Primeiro de Maio,0.9999982168506141,0.625,8,0.9999982168506141
Brazil.regions.MG:Bueno Brandão,0.9999982168506141,0.625,8,0.9999982168506141
Brazil.regions.SP:Pederneiras,0.9999982168506141,0.625,8,0.9999982168506141
Brazil.regions.PA:Cametá,0.9999982168506141,0.625,8,0.9999982168506141
Brazil.regions.SP:Caiabu,0.9999982168506141,0.625,8,0.9999982168506141
Brazil.regions.SP:Iepê,0.9999982168506141,0.625,8,0.9999982168506141
