region,similarity,distance,days,is_same_cluster,score
Brazil.regions.SC:Porto Belo,0.9999721275539738,1.2576121794871797,51,False,0.9999721275539738
Mauritania,0.9999719588453168,1.2652243589743595,51,False,0.9999719588453168
Brazil.regions.RS:Capão da Canoa,0.9999695791653119,1.3725961538461544,51,False,0.9999695791653119
Brazil.regions.RS:Rio Grande,0.9999694015772519,1.3806089743589747,51,False,0.9999694015772519
Brazil.regions.MG:Sete Lagoas,0.9999665246506789,1.5104166666666672,51,False,0.9999665246506789
Brazil.regions.RS:Ivoti,0.9999660451629168,1.5320512820512824,51,False,0.9999660451629168
Brazil.regions.BA:Juazeiro,0.9999659563688867,1.5360576923076927,51,False,0.9999659563688867
Brazil.regions.RS:Erechim,0.9999646954936604,1.5929487179487185,51,False,0.9999646954936604
Brazil.regions.PR:Umuarama,0.9999629018542537,1.6738782051282055,51,False,0.9999629018542537
Brazil.regions.SC:Balneário Arroio do Silva,0.9999624490047007,1.6943108974358978,51,False,0.9999624490047007
Brazil.regions.SC:Jaguaruna,0.9999618896023115,1.7195512820512822,51,False,0.9999618896023115
Brazil.regions.MG:São João del Rei,0.9999607974357421,1.7688301282051289,51,False,0.9999607974357421
Bhutan,0.999960637606488,1.7760416666666667,51,False,0.999960637606488
Brazil.regions.RJ:Miguel Pereira,0.9999565885987187,1.958733974358975,51,False,0.9999565885987187
Brazil.regions.MG:Coronel Fabriciano,0.9999547416828941,2.042067307692309,51,False,0.9999547416828941
Papua_New_Guinea,0.9999542977127439,2.062099358974359,51,False,0.9999542977127439
Brazil.regions.RS:Estância Velha,0.9999533831342347,2.103365384615386,51,False,0.9999533831342347
Brazil.regions.SC:Tijucas,0.9999529391640845,2.1233974358974366,51,False,0.9999529391640845
Brazil.regions.SC:Laguna,0.9999524863145314,2.1438301282051286,51,False,0.9999524863145314
Brazil.regions.BA:Prado,0.9999524774351283,2.14423076923077,51,False,0.9999524774351283
Brazil.regions.GO:Jataí,0.9999511277658719,2.2051282051282057,51,False,0.9999511277658719
Brazil.regions.PE:Belo Jardim,0.9999506749163187,2.225560897435898,51,False,0.9999506749163187
Brazil.regions.BA:Alagoinhas,0.9999470521198935,2.3890224358974366,51,True,0.9999470521198935
Brazil.regions.RS:Campo Bom,0.9999461464207873,2.429887820512821,51,False,0.9999461464207873
Brazil.regions.RS:Sapiranga,0.9999458534004881,2.443108974358975,51,False,0.9999458534004881
Brazil.regions.RS:Alvorada,0.9999408720554035,2.6678685897435908,51,False,0.9999408720554035
Brazil.regions.MG:Boa Esperança,0.9999389008279368,2.756810897435898,51,False,0.9999389008279368
Brazil.regions.BA:Brumado,0.9999375422792774,2.8181089743589745,51,False,0.9999375422792774
Brazil.regions.RJ:Guapimirim,0.9999370894297243,2.8385416666666674,51,False,0.9999370894297243
Brazil.regions.PA:Itaituba,0.9999370894297243,2.838541666666668,51,False,0.9999370894297243
Brazil.regions.RS:Cruzeiro do Sul,0.9999366365801711,2.8589743589743604,51,False,0.9999366365801711
Brazil.regions.RR:Bonfim,0.9999352602727056,2.921073717948719,51,False,0.9999352602727056
Brazil.regions.RS:Osório,0.9999343723324053,2.961137820512821,51,False,0.9999343723324053
Brazil.regions.SC:Pomerode,0.9999334666332991,3.002003205128206,51,False,0.9999334666332991
Brazil.regions.SE:Nossa Senhora da Glória,0.9999330137837459,3.0224358974358982,51,False,0.9999330137837459
Brazil.regions.MG:Timóteo,0.9999321080846396,3.0633012820512833,51,False,0.9999321080846396
Brazil.regions.CE:Mauriti,0.9999312023855333,3.1041666666666674,51,False,0.9999312023855333
Brazil.regions.RS:Dois Irmãos,0.999930296686427,3.145032051282052,51,False,0.999930296686427
Brazil.regions.SC:Timbé do Sul,0.9999293909873207,3.185897435897437,51,False,0.9999293909873207
Brazil.regions.MG:Ipatinga,0.9999289381377675,3.2063301282051295,51,False,0.9999289381377675
Brazil.regions.SE:Propriá,0.999927286568809,3.2808493589743604,51,False,0.999927286568809
Brazil.regions.SC:Içara,0.9999266738900018,3.3084935897435908,51,False,0.9999266738900018
Gambia,0.9999266738900018,3.308493589743591,51,False,0.9999266738900018
Brazil.regions.SC:Rancho Queimado,0.9999261944022396,3.3301282051282066,51,False,0.9999261944022396
Brazil.regions.RS:Anta Gorda,0.9999261056082096,3.3341346153846168,51,False,0.9999261056082096
Brazil.regions.PR:Guaíra,0.9999248624917892,3.3902243589743604,51,False,0.9999248624917892
Brazil.regions.RS:Dom Pedrito,0.9999235039431298,3.4515224358974375,51,False,0.9999235039431298
Brazil.regions.SC:Siderópolis,0.9999216659067082,3.534455128205129,51,False,0.9999216659067082
Brazil.regions.RS:Paraí,0.9999212396953641,3.5536858974358987,51,False,0.9999212396953641
Brazil.regions.RS:Santo Antônio da Patrulha,0.9999207868458109,3.5741185897435916,51,False,0.9999207868458109
Brazil.regions.RS:Eldorado do Sul,0.9999176168989389,3.717147435897437,51,False,0.9999176168989389
Brazil.regions.RS:Sant'Ana do Livramento,0.9999167733556535,3.7552083333333353,51,False,0.9999167733556535
Brazil.regions.BA:Canarana,0.9999167111998325,3.758012820512822,51,False,0.9999167111998325
Brazil.regions.RS:Rolante,0.9999167111998325,3.758012820512821,51,False,0.9999167111998325
Brazil.regions.PR:Pato Branco,0.999915352651173,3.819310897435899,51,False,0.999915352651173
Brazil.regions.MG:Patrocínio,0.99991489980162,3.8397435897435916,51,False,0.99991489980162
Brazil.regions.RS:Charqueadas,0.9999139941025136,3.8806089743589753,51,False,0.9999139941025136
