region,similarity,distance,days,score
Brazil.regions.PE:Chã de Alegria,0.999982197036531,6.24,25,0.9999821970365309
Brazil.regions.AC:Cruzeiro do Sul,0.9999820829149703,6.28,25,0.9999820829149701
Brazil.regions.RN:São Miguel,0.9999820829149703,6.28,25,0.9999820829149701
Brazil.regions.RJ:Cachoeiras de Macacu,0.9999819687934096,6.32,25,0.9999819687934095
Brazil.regions.PE:Carpina,0.9999819687934096,6.32,25,0.9999819687934095
Brazil.regions.PE:Gravatá,0.9999818546718489,6.36,25,0.9999818546718487
Brazil.regions.PE:Ilha de Itamaracá,0.9999818546718489,6.36,25,0.9999818546718487
Brazil.regions.MA:Morros,0.9999817405502882,6.4,25,0.9999817405502881
Brazil.regions.SP:Embu-Guaçu,0.9999817405502882,6.4,25,0.9999817405502881
Brazil.regions.SP:Poá,0.9999817405502882,6.4,25,0.9999817405502881
Brazil.regions.MG:Paracatu,0.9999817405502882,6.4,25,0.9999817405502881
Brazil.regions.RJ:Teresópolis,0.9999817405502882,6.4,25,0.9999817405502881
Sao_Tome_and_Principe,0.9999816264287276,6.44,25,0.9999816264287275
Brazil.regions.ES:Anchieta,0.9999816264287276,6.44,25,0.9999816264287275
Brazil.regions.AL:União dos Palmares,0.9999816264287276,6.44,25,0.9999816264287275
Brazil.regions.RS:São Leopoldo,0.9999815123071668,6.48,25,0.9999815123071667
Brazil.regions.SP:São Roque,0.9999815123071668,6.48,25,0.9999815123071667
Brazil.regions.RS:Bento Gonçalves,0.9999815123071668,6.48,25,0.9999815123071667
Brazil.regions.MG:Extrema,0.9999813981856062,6.52,25,0.999981398185606
Brazil.regions.RN:Açu,0.9999813981856062,6.52,25,0.999981398185606
