region,similarity,distance,days,score
Brazil.regions.RS:Cerro Grande do Sul,0.9999955166529726,1.5714285714285714,42,0.9999955166529726
Brazil.regions.SP:Penápolis,0.9999955166529726,1.5714285714285714,42,0.9999955166529726
Brazil.regions.RS:São Domingos do Sul,0.9999954487234721,1.5952380952380953,42,0.9999954487234721
Cambodia,0.9999954487234721,1.5952380952380953,42,0.9999954487234721
Brazil.regions.PR:Umuarama,0.9999954487234721,1.5952380952380953,42,0.9999954487234721
Brazil.regions.PR:Lapa,0.9999954487234721,1.5952380952380953,42,0.9999954487234721
Brazil.regions.MG:Campos Altos,0.9999953807939718,1.619047619047619,42,0.9999953807939718
Brazil.regions.AL:Porto Real do Colégio,0.9999953807939718,1.619047619047619,42,0.9999953807939718
Brazil.regions.RS:Capão do Leão,0.9999953807939718,1.619047619047619,42,0.9999953807939718
Brazil.regions.MG:Bom Despacho,0.9999953807939718,1.619047619047619,42,0.9999953807939718
Brazil.regions.RS:Camaquã,0.9999953807939718,1.619047619047619,42,0.9999953807939718
Brazil.regions.PB:Igaracy,0.9999953807939718,1.619047619047619,42,0.9999953807939718
Brazil.regions.MS:Alcinópolis,0.9999953807939718,1.619047619047619,42,0.9999953807939718
Brazil.regions.MG:Guimarânia,0.9999953807939718,1.619047619047619,42,0.9999953807939718
Brazil.regions.MT:Nova Monte Verde,0.9999953807939718,1.619047619047619,42,0.9999953807939718
Brazil.regions.SC:Canelinha,0.9999953807939718,1.619047619047619,42,0.9999953807939718
Brazil.regions.MS:Ponta Porã,0.9999953807939718,1.619047619047619,42,0.9999953807939718
Brazil.regions.MS:Rio Verde de Mato Grosso,0.9999953807939718,1.619047619047619,42,0.9999953807939718
Brazil.regions.MG:Serra do Salitre,0.9999953807939718,1.619047619047619,42,0.9999953807939718
Brazil.regions.BA:Barreiras,0.9999953807939718,1.619047619047619,42,0.9999953807939718
Brazil.regions.RS:São Gabriel,0.9999953807939718,1.619047619047619,42,0.9999953807939718
Brazil.regions.RS:Rolante,0.9999953807939718,1.619047619047619,42,0.9999953807939718
Brazil.regions.RS:Nova Palma,0.9999953807939718,1.619047619047619,42,0.9999953807939718
Brazil.regions.SP:Itararé,0.9999953807939718,1.619047619047619,42,0.9999953807939718
Brazil.regions.SC:Pescaria Brava,0.9999953807939718,1.619047619047619,42,0.9999953807939718
Brazil.regions.RS:Piratini,0.9999953807939718,1.619047619047619,42,0.9999953807939718
Brazil.regions.CE:Fortim,0.9999953807939718,1.619047619047619,42,0.9999953807939718
Brazil.regions.BA:Conceição do Jacuípe,0.9999953807939718,1.619047619047619,42,0.9999953807939718
Brazil.regions.BA:Conde,0.9999953807939718,1.619047619047619,42,0.9999953807939718
Brazil.regions.MS:Sidrolândia,0.9999953807939718,1.619047619047619,42,0.9999953807939718
Brazil.regions.PR:Contenda,0.9999953807939718,1.619047619047619,42,0.9999953807939718
Brazil.regions.RN:Carnaubais,0.9999953807939718,1.619047619047619,42,0.9999953807939718
Brazil.regions.RN:Passa e Fica,0.9999953807939718,1.619047619047619,42,0.9999953807939718
Brazil.regions.GO:Paranaiguara,0.9999953807939718,1.619047619047619,42,0.9999953807939718
Brazil.regions.PR:Leópolis,0.9999953807939718,1.619047619047619,42,0.9999953807939718
Nepal,0.9999953807939718,1.619047619047619,42,0.9999953807939718
Brazil.regions.BA:Itamaraju,0.9999953807939718,1.619047619047619,42,0.9999953807939718
Brazil.regions.GO:Silvânia,0.9999953807939718,1.619047619047619,42,0.9999953807939718
Brazil.regions.BA:Medeiros Neto,0.9999953807939718,1.619047619047619,42,0.9999953807939718
Brazil.regions.PR:São Manoel do Paraná,0.9999953807939718,1.619047619047619,42,0.9999953807939718
Brazil.regions.RN:Luís Gomes,0.9999953807939718,1.619047619047619,42,0.9999953807939718
Brazil.regions.BA:São Domingos,0.9999953807939718,1.619047619047619,42,0.9999953807939718
Brazil.regions.GO:Catalão,0.9999953807939718,1.619047619047619,42,0.9999953807939718
Sri_Lanka,0.9999953807939718,1.619047619047619,42,0.9999953807939718
Brazil.regions.PR:Cornélio Procópio,0.9999953807939718,1.619047619047619,42,0.9999953807939718
Brazil.regions.PR:Faxinal,0.9999953807939718,1.619047619047619,42,0.9999953807939718
Brazil.regions.GO:Campestre de Goiás,0.9999953807939718,1.619047619047619,42,0.9999953807939718
Brazil.regions.MG:Campo Belo,0.9999953128644713,1.6428571428571428,42,0.9999953128644713
Brazil.regions.SP:Pirajuí,0.9999953128644713,1.6428571428571428,42,0.9999953128644713
Brazil.regions.RN:Caicó,0.9999953128644713,1.6428571428571428,42,0.9999953128644713
Brazil.regions.SC:São Lourenço do Oeste,0.9999952449349709,1.6666666666666667,42,0.9999952449349709
Brazil.regions.RS:Alegrete,0.9999952449349709,1.6666666666666667,42,0.9999952449349709
Brazil.regions.RS:Taquara,0.9999951770054705,1.6904761904761905,42,0.9999951770054705
Brazil.regions.RS:Campo Bom,0.9999951770054705,1.6904761904761905,42,0.9999951770054705
Brazil.regions.BA:Barra do Rocha,0.99999510907597,1.7142857142857142,42,0.99999510907597
