region,similarity,distance,days
Brazil.regions.MA:Riachão,1.0,0.0,5
Brazil.regions.MT:Nova Lacerda,1.0,0.0,5
Brazil.regions.MA:Fernando Falcão,0.981563126252505,0.4,5
Brazil.regions.GO:Cristalina,0.9723446893787575,0.6,5
Brazil.regions.PI:Baixa Grande do Ribeiro,0.9539078156312625,1.0,5
Brazil.regions.MT:Cotriguaçu,1.0,0.0,4
Brazil.regions.RR:Uiramutã,1.0,0.0,4
Brazil.regions.MS:Bela Vista,0.9884769539078156,0.25,4
Brazil.regions.MS:Bonito,0.9654308617234468,0.75,4
Brazil.regions.AC:Santa Rosa do Purus,1.0,0.0,3
Brazil.regions.MT:Santo Antônio do Leverger,1.0,0.0,3
Brazil.regions.MT:Água Boa,1.0,0.0,3
Brazil.regions.PA:Itupiranga,1.0,0.0,3
Brazil.regions.PA:Gurupá,0.9385437541750167,1.3333333333333333,3
Brazil.regions.MA:Mirador,1.0,0.0,2
Brazil.regions.PA:Brasil Novo,1.0,0.0,2
Brazil.regions.TO:Goiatins,1.0,0.0,2
Brazil.regions.TO:Ponte Alta do Tocantins,1.0,0.0,2
Brazil.regions.GO:Jussara,1.0,0.0,1
Brazil.regions.MT:Tapurah,0.9078156312625251,2.0,1
