region,similarity,distance,days
Brazil.regions.RS:Ijuí,0.9825033647375505,0.3333333333333333,12
Brazil.regions.PE:Cortês,0.9781292059219381,0.4166666666666667,12
Brazil.regions.PB:Mamanguape,0.9737550471063257,0.5,12
Brazil.regions.SE:Boquim,0.985684571148905,0.2727272727272727,11
Brazil.regions.SP:Ibaté,0.9809127615318732,0.36363636363636365,11
Brazil.regions.PB:Pilõezinhos,0.9761409519148415,0.45454545454545453,11
Brazil.regions.PB:Pilar,0.9713691422978099,0.5454545454545454,11
Brazil.regions.SP:Osvaldo Cruz,0.9895020188425303,0.2,10
Brazil.regions.PE:Joaquim Nabuco,0.9842530282637955,0.3,10
Brazil.regions.BA:São Gonçalo dos Campos,0.9790040376850606,0.4,10
Brazil.regions.MA:Pindaré-Mirim,0.9422611036339166,1.1,10
Brazil.regions.SE:Malhador,0.9708389412292507,0.5555555555555556,9
Brazil.regions.PB:Pirpirituba,0.9606325706594886,0.75,8
Brazil.regions.PB:Matinhas,0.9850028840607575,0.2857142857142857,7
Brazil.regions.SP:Bertioga,0.9700057681215151,0.5714285714285714,7
Brazil.regions.SC:Xanxerê,0.9825033647375505,0.3333333333333333,6
Brazil.regions.SE:Moita Bonita,0.9825033647375505,0.3333333333333333,6
Brazil.regions.MG:Ponte Nova,0.9737550471063257,0.5,6
Brazil.regions.AL:Coité do Nóia,0.9895020188425303,0.2,5
Brazil.regions.PB:Sobrado,0.9790040376850606,0.4,5
Brazil.regions.PB:Riachão do Bacamarte,0.9685060565275908,0.6,5
Brazil.regions.SE:Riachuelo,0.9685060565275908,0.6,5
Brazil.regions.RS:Frederico Westphalen,0.9737550471063257,0.5,4
Brazil.regions.SP:Santa Cruz das Palmeiras,1.0,0.0,2
Brazil.regions.CE:Palmácia,1.0,0.0,1
Brazil.regions.MG:Manhumirim,1.0,0.0,1
Brazil.regions.PB:Juarez Távora,1.0,0.0,1
