region,similarity,distance,days,is_same_cluster,score
Brazil.regions.ES:Cachoeiro de Itapemirim,0.9999712714235504,0.38866396761133604,32,False,0.9999712714235504
Brazil.regions.MG:Boa Esperança,0.9999712714235504,0.38866396761133604,32,False,0.9999712714235504
Brazil.regions.SP:Araçoiaba da Serra,0.9999640892794379,0.48582995951416996,32,False,0.9999640892794379
Brazil.regions.BA:Camacan,0.9999616952314004,0.5182186234817814,32,False,0.9999616952314004
Brazil.regions.MG:Santa Luzia,0.999959301183363,0.5506072874493927,32,False,0.999959301183363
Brazil.regions.CE:Barroquinha,0.9999569071353255,0.5829959514170041,32,False,0.9999569071353255
Brazil.regions.MG:Patrocínio,0.999954513087288,0.6153846153846153,32,False,0.999954513087288
Brazil.regions.PA:Quatipuru,0.9999521190392505,0.6477732793522266,32,False,0.9999521190392505
Brazil.regions.SP:Porto Feliz,0.999949724991213,0.680161943319838,32,False,0.999949724991213
Brazil.regions.RN:São José de Mipibu,0.9999473309431757,0.7125506072874493,32,False,0.9999473309431757
Brazil.regions.PA:Tucuruí,0.9999449368951382,0.7449392712550605,32,False,0.9999449368951382
Brazil.regions.RS:Farroupilha,0.9999449368951382,0.7449392712550605,32,False,0.9999449368951382
Brazil.regions.SP:Bebedouro,0.9999435902431171,0.763157894736842,32,False,0.9999435902431171
Brazil.regions.SP:Tatuí,0.9999425428471007,0.7773279352226721,32,False,0.9999425428471007
Brazil.regions.PE:São Bento do Una,0.9999401487990632,0.8097165991902833,32,False,0.9999401487990632
Brazil.regions.MG:Barbacena,0.9999401487990632,0.8097165991902833,32,False,0.9999401487990632
Brazil.regions.SP:Taubaté,0.9999401487990632,0.8097165991902833,32,False,0.9999401487990632
Brazil.regions.GO:Bela Vista de Goiás,0.9999401487990632,0.8097165991902833,32,False,0.9999401487990632
Brazil.regions.PR:União da Vitória,0.9999401487990632,0.8097165991902833,32,False,0.9999401487990632
Brazil.regions.GO:Nerópolis,0.9999401487990632,0.8097165991902833,32,False,0.9999401487990632
Brazil.regions.MA:Cantanhede,0.9999377547510258,0.8421052631578947,32,False,0.9999377547510258
Brazil.regions.SP:Garça,0.9999364080990046,0.860323886639676,32,False,0.9999364080990046
Brazil.regions.SP:Morro Agudo,0.9999356599589929,0.8704453441295547,32,False,0.9999356599589929
Brazil.regions.BA:Teixeira de Freitas,0.9999353607029883,0.874493927125506,32,False,0.9999353607029883
Brazil.regions.SC:Biguaçu,0.9999353607029883,0.874493927125506,32,False,0.9999353607029883
Brazil.regions.PI:Campo Maior,0.9999353607029883,0.874493927125506,32,False,0.9999353607029883
Brazil.regions.GO:Águas Lindas de Goiás,0.9999353607029883,0.874493927125506,32,False,0.9999353607029883
Brazil.regions.MG:Ribeirão das Neves,0.9999346125629766,0.8846153846153846,32,False,0.9999346125629766
Brazil.regions.PA:Marabá,0.9999329666549508,0.9068825910931174,32,False,0.9999329666549508
Brazil.regions.CE:Várzea Alegre,0.9999329666549508,0.9068825910931174,32,False,0.9999329666549508
Brazil.regions.MG:Perdões,0.9999329666549508,0.9068825910931172,32,False,0.9999329666549508
Brazil.regions.BA:Dias d'Ávila,0.9999329666549508,0.9068825910931172,32,False,0.9999329666549508
Brazil.regions.SP:Pindorama,0.9999305726069133,0.9392712550607287,32,False,0.9999305726069133
Brazil.regions.RJ:Campos dos Goytacazes,0.9999305726069133,0.9392712550607286,32,False,0.9999305726069133
Bhutan,0.9999281785588758,0.9716599190283399,32,False,0.9999281785588758
Brazil.regions.SC:Içara,0.9999257845108384,1.0040485829959513,32,False,0.9999257845108384
Brazil.regions.ES:São José do Calçado,0.9999257845108384,1.0040485829959513,32,False,0.9999257845108384
Brazil.regions.GO:Senador Canedo,0.9999257845108384,1.0040485829959513,32,False,0.9999257845108384
Saint_Vincent_and_the_Grenadines,0.9999257845108384,1.0040485829959516,32,False,0.9999257845108384
Brazil.regions.SC:Balneário Piçarras,0.9999233904628009,1.0364372469635628,32,False,0.9999233904628009
Papua_New_Guinea,0.9999233904628009,1.0364372469635628,32,False,0.9999233904628009
Brazil.regions.SP:Brodowski,0.9999233904628009,1.0364372469635628,32,False,0.9999233904628009
Brazil.regions.SP:Campos do Jordão,0.9999233904628009,1.0364372469635628,32,False,0.9999233904628009
Brazil.regions.MS:Corumbá,0.9999209964147634,1.068825910931174,32,False,0.9999209964147634
Brazil.regions.SP:Hortolândia,0.9999209964147634,1.068825910931174,32,False,0.9999209964147634
Brazil.regions.BA:Vera Cruz,0.9999209964147634,1.068825910931174,32,False,0.9999209964147634
Brazil.regions.RS:Espumoso,0.9999209964147634,1.068825910931174,32,False,0.9999209964147634
Brazil.regions.SC:Guaramirim,0.9999209964147634,1.068825910931174,32,False,0.9999209964147634
Brazil.regions.MG:Poços de Caldas,0.9999209964147634,1.068825910931174,32,False,0.9999209964147634
Brazil.regions.MG:Santana do Paraíso,0.9999186023667259,1.1012145748987854,32,False,0.9999186023667259
Brazil.regions.GO:Cidade Ocidental,0.9999186023667259,1.1012145748987854,32,False,0.9999186023667259
Brazil.regions.RS:Montenegro,0.9999186023667259,1.1012145748987854,32,False,0.9999186023667259
Brazil.regions.RS:Garibaldi,0.9999162083186884,1.1336032388663966,32,False,0.9999162083186884
Brazil.regions.PR:Francisco Beltrão,0.9999162083186884,1.1336032388663966,32,False,0.9999162083186884
Brazil.regions.RJ:Itatiaia,0.9999162083186884,1.1336032388663966,32,False,0.9999162083186884
Brazil.regions.BA:São Francisco do Conde,0.9999162083186884,1.1336032388663966,32,False,0.9999162083186884
