region,similarity,distance,days
Brazil.regions.MG:Munhoz,0.9972914409534128,0.19230769230769232,26
Brazil.regions.MG:Itaguara,0.9967497291440953,0.23076923076923078,26
Brazil.regions.MA:Bacabeira,0.9794149512459371,1.4615384615384615,26
Brazil.regions.SP:Tarabai,0.9971830985915493,0.2,25
Brazil.regions.RN:Touros,0.9954929577464788,0.32,25
Brazil.regions.SP:Junqueirópolis,0.9943661971830986,0.4,25
Brazil.regions.CE:Itapiúna,0.9887323943661972,0.8,25
Brazil.regions.CE:Orós,0.9830985915492958,1.2,25
Brazil.regions.CE:Bela Cruz,0.9707042253521126,2.08,25
Brazil.regions.PR:Imbaú,0.9976525821596244,0.16666666666666666,24
Brazil.regions.PR:Alto Paraná,0.9953051643192489,0.3333333333333333,24
Brazil.regions.BA:Castro Alves,0.9947183098591549,0.375,24
Brazil.regions.CE:Jaguaruana,0.9947183098591549,0.375,24
Brazil.regions.ES:Apiacá,0.994131455399061,0.4166666666666667,24
Brazil.regions.RN:Baraúna,0.994131455399061,0.4166666666666667,24
Brazil.regions.PI:União,0.9835680751173709,1.1666666666666667,24
Brazil.regions.MG:Porto Firme,0.998162890385793,0.13043478260869565,23
Brazil.regions.RN:Lajes Pintadas,0.9969381506429884,0.21739130434782608,23
Brazil.regions.CE:Pereiro,0.9963257807715861,0.2608695652173913,23
Brazil.regions.PR:Paranacity,0.9951010410287814,0.34782608695652173,23
Brazil.regions.GO:Planaltina,0.9908144519289651,0.6521739130434783,23
Brazil.regions.SP:Mirandópolis,0.9853031230863442,1.0434782608695652,23
Brazil.regions.SC:Irani,0.9767299448867116,1.6521739130434783,23
Brazil.regions.BA:Itabela,0.998719590268886,0.09090909090909091,22
Brazil.regions.MG:Maripá de Minas,0.998719590268886,0.09090909090909091,22
Brazil.regions.ES:Alegre,0.9967989756722151,0.22727272727272727,22
Brazil.regions.PE:Itapetim,0.9967989756722151,0.22727272727272727,22
Brazil.regions.PA:Colares,0.9955185659411011,0.3181818181818182,22
Brazil.regions.PA:Ourém,0.9935979513444302,0.45454545454545453,22
Brazil.regions.SE:Porto da Folha,0.9897567221510883,0.7272727272727273,22
Brazil.regions.RS:Maratá,0.9966465459423206,0.23809523809523808,21
Brazil.regions.PB:Coremas,0.9959758551307847,0.2857142857142857,21
Brazil.regions.RN:Alexandria,0.9959758551307847,0.2857142857142857,21
Brazil.regions.RS:Triunfo,0.9953051643192489,0.3333333333333333,21
Brazil.regions.PA:Tracuateua,0.993963782696177,0.42857142857142855,21
Brazil.regions.MA:Presidente Juscelino,0.9872568745808182,0.9047619047619048,21
Brazil.regions.CE:Ocara,0.9818913480885312,1.2857142857142858,21
Brazil.regions.RS:Tucunduva,0.9985915492957746,0.1,20
Brazil.regions.SP:Palmital,0.9985915492957746,0.1,20
Brazil.regions.RN:Carnaúba dos Dantas,0.997887323943662,0.15,20
Brazil.regions.SP:Santa Rita do Passa Quatro,0.9971830985915493,0.2,20
Brazil.regions.CE:Ararendá,0.9964788732394366,0.25,20
Brazil.regions.PE:Quixaba,0.9964788732394366,0.25,20
Brazil.regions.SP:Salesópolis,0.9950704225352113,0.35,20
Brazil.regions.PA:São Caetano de Odivelas,0.9753521126760564,1.75,20
Brazil.regions.SP:Itirapina,0.9985174203113417,0.10526315789473684,19
Brazil.regions.PB:Brejo do Cruz,0.9977761304670126,0.15789473684210525,19
Brazil.regions.RS:Nova Bréscia,0.9977761304670126,0.15789473684210525,19
Brazil.regions.SP:Guaíra,0.9977761304670126,0.15789473684210525,19
Brazil.regions.PI:Luzilândia,0.9970348406226834,0.21052631578947367,19
Brazil.regions.PA:São João de Pirabas,0.9948109710896961,0.3684210526315789,19
Brazil.regions.MA:Lago da Pedra,0.9740548554484804,1.8421052631578947,19
Brazil.regions.RS:Arvorezinha,0.9984350547730829,0.1111111111111111,18
Brazil.regions.PB:Gurinhém,0.9960876369327074,0.2777777777777778,18
Brazil.regions.MA:São João Batista,0.9921752738654147,0.5555555555555556,18
Brazil.regions.PA:Nova Timboteua,0.9898278560250391,0.7222222222222222,18
Brazil.regions.MG:Imbé de Minas,1.0,0.0,17
Brazil.regions.MG:Poço Fundo,1.0,0.0,17
Brazil.regions.SC:Tunápolis,1.0,0.0,17
Brazil.regions.MG:Itamonte,0.9991714995857498,0.058823529411764705,17
Brazil.regions.BA:Nilo Peçanha,0.9983429991714996,0.11764705882352941,17
Brazil.regions.BA:Itacaré,0.9975144987572494,0.17647058823529413,17
Brazil.regions.SC:Itá,0.9950289975144988,0.35294117647058826,17
Brazil.regions.CE:Martinópole,1.0,0.0,16
Brazil.regions.GO:Santa Helena de Goiás,1.0,0.0,16
Brazil.regions.SP:Auriflama,1.0,0.0,16
Brazil.regions.PE:Terra Nova,0.9991197183098591,0.0625,16
Brazil.regions.SC:Faxinal dos Guedes,0.9938380281690141,0.4375,16
Brazil.regions.MA:Brejo,0.9920774647887324,0.5625,16
Brazil.regions.PA:Mocajuba,0.9911971830985915,0.625,16
Brazil.regions.SP:Caconde,1.0,0.0,15
Brazil.regions.PA:São João da Ponta,0.9990610328638497,0.06666666666666667,15
Brazil.regions.SE:Canindé de São Francisco,0.9990610328638497,0.06666666666666667,15
Brazil.regions.RN:Itajá,0.9971830985915493,0.2,15
Brazil.regions.SP:Bocaina,0.9934272300469483,0.4666666666666667,15
Brazil.regions.MG:Alterosa,1.0,0.0,14
Brazil.regions.MG:Moema,1.0,0.0,14
Brazil.regions.SE:Japoatã,1.0,0.0,14
Brazil.regions.PB:Riacho dos Cavalos,0.9989939637826962,0.07142857142857142,14
Brazil.regions.PE:Petrolândia,0.9979879275653923,0.14285714285714285,14
Brazil.regions.MG:Itatiaiuçu,0.9969818913480886,0.21428571428571427,14
Brazil.regions.SP:Presidente Epitácio,0.9969818913480886,0.21428571428571427,14
Brazil.regions.PR:Ribeirão do Pinhal,0.993963782696177,0.42857142857142855,14
Brazil.regions.SC:Garuva,1.0,0.0,13
Brazil.regions.RS:Monte Belo do Sul,0.9989165763813651,0.07692307692307693,13
Brazil.regions.RN:Pendências,0.9967497291440953,0.23076923076923078,13
Brazil.regions.CE:General Sampaio,0.9934994582881906,0.46153846153846156,13
Brazil.regions.MA:Lima Campos,0.9794149512459371,1.4615384615384615,13
Brazil.regions.MA:Tutóia,0.9685807150595883,2.230769230769231,13
Brazil.regions.PA:Maracanã,0.9664138678223185,2.3846153846153846,13
Brazil.regions.PB:Casserengue,1.0,0.0,12
Brazil.regions.PE:Ibirajuba,1.0,0.0,12
Brazil.regions.MA:Esperantinópolis,0.9988262910798122,0.08333333333333333,12
Brazil.regions.SE:Carira,0.9988262910798122,0.08333333333333333,12
Brazil.regions.PB:Imaculada,0.9976525821596244,0.16666666666666666,12
Brazil.regions.MG:Planura,0.9964788732394366,0.25,12
Brazil.regions.PB:Monteiro,0.9953051643192489,0.3333333333333333,12
Brazil.regions.PE:Cumaru,0.9906103286384976,0.6666666666666666,12
Brazil.regions.MA:Bom Lugar,1.0,0.0,11
Brazil.regions.MA:Duque Bacelar,1.0,0.0,11
Brazil.regions.MA:Satubinha,1.0,0.0,11
Brazil.regions.SC:Ouro,1.0,0.0,11
Brazil.regions.SE:Frei Paulo,0.9974391805377721,0.18181818181818182,11
Brazil.regions.AL:Jequiá da Praia,0.9961587708066582,0.2727272727272727,11
Brazil.regions.MA:Maracaçumé,0.9782330345710627,1.5454545454545454,11
Brazil.regions.PI:São Gonçalo do Piauí,0.9985915492957746,0.1,10
Brazil.regions.PR:Loanda,0.9985915492957746,0.1,10
Brazil.regions.RS:Poço das Antas,0.9971830985915493,0.2,10
Brazil.regions.MA:Igarapé do Meio,0.9859154929577465,1.0,10
Brazil.regions.ES:Baixo Guandu,0.9774647887323944,1.6,10
Brazil.regions.SP:Nova Granada,0.9937402190923318,0.4444444444444444,9
Brazil.regions.MG:Pedra Dourada,1.0,0.0,8
Brazil.regions.SP:Ibirarema,1.0,0.0,8
Brazil.regions.SP:Nipoã,1.0,0.0,8
Brazil.regions.CE:Cedro,0.9982394366197183,0.125,8
Brazil.regions.ES:Conceição do Castelo,0.9929577464788732,0.5,8
Brazil.regions.SP:Uchoa,0.9929577464788732,0.5,8
Brazil.regions.PB:Santa Luzia,1.0,0.0,7
Brazil.regions.RS:Antônio Prado,1.0,0.0,7
Brazil.regions.SP:Cerqueira César,1.0,0.0,7
Brazil.regions.SP:Jambeiro,1.0,0.0,7
Brazil.regions.MA:Lago dos Rodrigues,0.9979879275653923,0.14285714285714285,7
Brazil.regions.SP:Torre de Pedra,0.9979879275653923,0.14285714285714285,7
Brazil.regions.SE:Riachão do Dantas,0.9959758551307847,0.2857142857142857,7
Brazil.regions.SP:Neves Paulista,0.9959758551307847,0.2857142857142857,7
Brazil.regions.SP:Santo Anastácio,0.9959758551307847,0.2857142857142857,7
Brazil.regions.PB:Juazeirinho,0.9919517102615694,0.5714285714285714,7
Brazil.regions.SP:Irapuru,0.9899396378269618,0.7142857142857143,7
Brazil.regions.SP:Torrinha,0.9839034205231388,1.1428571428571428,7
Brazil.regions.MA:Peri Mirim,0.9738430583501007,1.8571428571428572,7
Brazil.regions.ES:Marilândia,1.0,0.0,6
Brazil.regions.GO:Alexânia,1.0,0.0,6
Brazil.regions.PR:Carlópolis,1.0,0.0,6
Brazil.regions.SP:Porangaba,1.0,0.0,6
Brazil.regions.MG:Ilicínea,0.9976525821596244,0.16666666666666666,6
Brazil.regions.RN:Senador Elói de Souza,0.9976525821596244,0.16666666666666666,6
Brazil.regions.SP:Guareí,0.9976525821596244,0.16666666666666666,6
Brazil.regions.BA:Jacobina,0.9929577464788732,0.5,6
Brazil.regions.MG:Brazópolis,0.9906103286384976,0.6666666666666666,6
Brazil.regions.SP:Ipuã,0.9882629107981221,0.8333333333333334,6
Brazil.regions.MG:Mar de Espanha,0.9859154929577465,1.0,6
Brazil.regions.MA:Pio XII,0.9765258215962441,1.6666666666666667,6
Brazil.regions.BA:Nova Viçosa,1.0,0.0,5
Brazil.regions.MA:Palmeirândia,1.0,0.0,5
Brazil.regions.MG:Carmo da Mata,1.0,0.0,5
Brazil.regions.PB:Joca Claudino,1.0,0.0,5
Brazil.regions.RS:Vanini,1.0,0.0,5
Brazil.regions.SP:Avanhandava,1.0,0.0,5
Brazil.regions.SP:Álvaro de Carvalho,1.0,0.0,5
Brazil.regions.CE:Barro,0.9971830985915493,0.2,5
Brazil.regions.MG:Mantena,0.9971830985915493,0.2,5
Brazil.regions.AL:Flexeiras,0.9943661971830986,0.4,5
Brazil.regions.MA:Presidente Vargas,0.9915492957746479,0.6,5
Brazil.regions.AL:Quebrangulo,1.0,0.0,4
Brazil.regions.BA:Santanópolis,1.0,0.0,4
Brazil.regions.MG:Capelinha,1.0,0.0,4
Brazil.regions.PR:Abatiá,1.0,0.0,4
Brazil.regions.RN:São Vicente,1.0,0.0,4
Brazil.regions.RS:Marques de Souza,1.0,0.0,4
Brazil.regions.SP:Ipiguá,1.0,0.0,4
Brazil.regions.AL:Cacimbinhas,0.9964788732394366,0.25,4
Brazil.regions.RJ:Natividade,0.9964788732394366,0.25,4
Brazil.regions.SP:Indiana,0.9929577464788732,0.5,4
Brazil.regions.SP:Nova Aliança,0.9929577464788732,0.5,4
Brazil.regions.MG:Padre Paraíso,1.0,0.0,3
Brazil.regions.PR:Lupionópolis,1.0,0.0,3
Brazil.regions.RS:Vila Flores,1.0,0.0,3
Brazil.regions.SP:Barbosa,1.0,0.0,3
Brazil.regions.CE:Potengi,1.0,0.0,2
Brazil.regions.ES:Itarana,1.0,0.0,2
Brazil.regions.MA:Paraibano,1.0,0.0,2
Brazil.regions.PB:Malta,1.0,0.0,2
Brazil.regions.RS:Capitão,1.0,0.0,2
Brazil.regions.RS:Humaitá,1.0,0.0,2
Brazil.regions.MA:Cedral,0.9929577464788732,0.5,2
Brazil.regions.RS:Ibirubá,0.9929577464788732,0.5,2
Brazil.regions.PA:São Francisco do Pará,0.9859154929577465,1.0,2
Brazil.regions.ES:Alto Rio Novo,1.0,0.0,1
Brazil.regions.MG:Campestre,1.0,0.0,1
Brazil.regions.MG:Laranjal,1.0,0.0,1
Brazil.regions.PI:Dom Expedito Lopes,1.0,0.0,1
Brazil.regions.SC:Serra Alta,1.0,0.0,1
Brazil.regions.SP:Fernando Prestes,1.0,0.0,1
Brazil.regions.SP:Santo Expedito,1.0,0.0,1
Brazil.regions.SP:Tabapuã,1.0,0.0,1
