region,similarity,distance,days,score
Brazil.regions.RJ:Resende,0.9999906936584431,3.261904761904762,42,0.9999906936584431
Brazil.regions.MG:Governador Valadares,0.9999906257289426,3.2857142857142856,42,0.9999906257289426
Brazil.regions.RS:Sapucaia do Sul,0.9999904219404414,3.357142857142857,42,0.9999904219404414
Brazil.regions.SP:Itanhaém,0.9999903540109409,3.380952380952381,42,0.9999903540109409
Brazil.regions.SP:Agudos,0.9999900822929393,3.4761904761904763,42,0.9999900822929393
Brazil.regions.RN:Macaíba,0.999989878504438,3.5476190476190474,42,0.999989878504438
Brazil.regions.SP:Valinhos,0.9999898105749376,3.5714285714285716,42,0.9999898105749376
Brazil.regions.CE:Jaguaribe,0.9999897426454372,3.5952380952380953,42,0.9999897426454372
Brazil.regions.SP:Votorantim,0.9999893350684347,3.738095238095238,42,0.9999893350684347
Brazil.regions.SP:Paulínia,0.9999892671389343,3.761904761904762,42,0.9999892671389343
Brazil.regions.SP:Franca,0.9999892671389343,3.761904761904762,42,0.9999892671389343
Brazil.regions.RS:Cachoeirinha,0.9999889954209327,3.857142857142857,42,0.9999889954209327
Brazil.regions.GO:Trindade,0.9999889274914322,3.880952380952381,42,0.9999889274914322
Brazil.regions.SC:Itapema,0.9999889274914322,3.880952380952381,42,0.9999889274914322
Brazil.regions.CE:Beberibe,0.9999887916324314,3.9285714285714284,42,0.9999887916324314
Brazil.regions.PR:Pinhais,0.9999886557734305,3.9761904761904763,42,0.9999886557734305
Brazil.regions.RS:Taquari,0.9999885878439301,4.0,42,0.9999885878439301
Brazil.regions.SP:Votuporanga,0.9999883161259284,4.095238095238095,42,0.9999883161259284
Brazil.regions.PE:Caruaru,0.9999881802669276,4.142857142857143,42,0.9999881802669276
Burundi,0.9999881802669276,4.142857142857143,42,0.9999881802669276
Eswatini,0.9999881802669276,4.142857142857143,42,0.9999881802669276
Brazil.regions.PR:Fazenda Rio Grande,0.9999879764784264,4.214285714285714,42,0.9999879764784264
Brazil.regions.SC:Imbituba,0.9999877726899251,4.285714285714286,42,0.9999877726899251
Brazil.regions.ES:Afonso Cláudio,0.9999876368309243,4.333333333333333,42,0.9999876368309243
Brazil.regions.AM:Careiro da Várzea,0.9999876368309243,4.333333333333333,42,0.9999876368309243
Brazil.regions.SP:Itu,0.9999875689014239,4.357142857142857,42,0.9999875689014239
Brazil.regions.PE:Palmares,0.9999875689014239,4.357142857142857,42,0.9999875689014239
Brazil.regions.BA:Coaraci,0.9999873651129226,4.428571428571429,42,0.9999873651129226
Brazil.regions.SC:Joaçaba,0.9999872971834223,4.4523809523809526,42,0.9999872971834223
Brazil.regions.RN:Ceará-Mirim,0.9999872971834223,4.4523809523809526,42,0.9999872971834223
Brazil.regions.PR:Campo Largo,0.9999872292539218,4.476190476190476,42,0.9999872292539218
Brazil.regions.RS:Viamão,0.9999872292539218,4.476190476190476,42,0.9999872292539218
Brazil.regions.SC:São Ludgero,0.9999871613244214,4.5,42,0.9999871613244214
Brazil.regions.SC:Gaspar,0.999987093394921,4.523809523809524,42,0.999987093394921
Brazil.regions.RS:Pelotas,0.9999869575359202,4.571428571428571,42,0.9999869575359202
Brazil.regions.GO:Rio Verde,0.9999866858179185,4.666666666666667,42,0.9999866858179185
Brazil.regions.PR:Assis Chateaubriand,0.9999864140999168,4.761904761904762,42,0.9999864140999168
Nicaragua,0.9999863461704164,4.785714285714286,42,0.9999863461704164
Brazil.regions.RN:São José de Mipibu,0.999986278240916,4.809523809523809,42,0.999986278240916
Brazil.regions.PE:Petrolina,0.999986278240916,4.809523809523809,42,0.999986278240916
Brazil.regions.PR:Cianorte,0.9999862103114155,4.833333333333333,42,0.9999862103114155
Sweden.regions.Gotland,0.9999862103114155,4.833333333333333,42,0.9999862103114155
Brazil.regions.PR:Telêmaco Borba,0.9999861423819152,4.857142857142857,42,0.9999861423819152
Brazil.regions.GO:Luziânia,0.9999860744524147,4.880952380952381,42,0.9999860744524147
Brazil.regions.SP:Tatuí,0.9999858706639135,4.9523809523809526,42,0.9999858706639135
Brazil.regions.GO:Valparaíso de Goiás,0.9999858706639135,4.9523809523809526,42,0.9999858706639135
Brazil.regions.BA:Santa Cruz Cabrália,0.9999858027344131,4.976190476190476,42,0.9999858027344131
Brazil.regions.SP:Santa Isabel,0.9999858027344131,4.976190476190476,42,0.9999858027344131
Curaçao,0.9999857348049127,5.0,42,0.9999857348049127
Brazil.regions.PR:Paranavaí,0.9999856668754122,5.023809523809524,42,0.9999856668754122
Brazil.regions.SP:Mogi Guaçu,0.9999856668754122,5.023809523809524,42,0.9999856668754122
Brazil.regions.GO:Aparecida de Goiânia,0.9999855310164114,5.071428571428571,42,0.9999855310164114
United_Arab_Emirates,0.999985463086911,5.095238095238095,42,0.999985463086911
Central_African_Republic,0.999985463086911,5.095238095238095,42,0.999985463086911
Brazil.regions.MT:Várzea Grande,0.9999853272279101,5.142857142857143,42,0.9999853272279101
Brazil.regions.MG:Betim,0.9999853272279101,5.142857142857143,42,0.9999853272279101
Brazil.regions.SC:Jaraguá do Sul,0.9999852592984098,5.166666666666667,42,0.9999852592984098
Brazil.regions.RS:Santa Maria,0.9999851913689093,5.190476190476191,42,0.9999851913689093
Brazil.regions.SC:Lages,0.9999851913689093,5.190476190476191,42,0.9999851913689093
Brazil.regions.RN:Apodi,0.9999851234394089,5.214285714285714,42,0.9999851234394089
Brazil.regions.SC:Indaial,0.9999850555099085,5.238095238095238,42,0.9999850555099085
Brazil.regions.PE:Aliança,0.9999850555099085,5.238095238095238,42,0.9999850555099085
